curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units,min_aic_curve,min_bic_curve,delta_aic,delta_bic
139,gompertz,7,7,166.1889888867846,2113.866661223248,45.97254758857096,45.8102780357369,"136.873,0.245478,225.943",Pseudomonas spp.,4,Salted Chicken Breast,CFU,45.59672775815868,45.38036835437993,0.37581983041228284,0.4299096813569676
140,quadratic,11,11,231.80932014572247,14246.380256699607,84.82999149912604,86.02367731752115,"-79.2861,0.634924,0.0010747",Pseudomonas spp.,7,Salted Chicken Breast,CFU,62.005202207058,63.19888802545311,22.82478929206804,22.82478929206804
140,cubic,11,11,231.80932014572247,3316.521792889452,70.79654245915921,72.3881235503527,"385.911,-8.15593,0.0492749,-7.96879e-05",Pseudomonas spp.,7,Salted Chicken Breast,CFU,62.005202207058,63.19888802545311,8.791340252101215,9.189235524899594
140,logistic,11,11,231.80932014572247,1788.7588735656543,62.005202207058,63.19888802545311,"217.038,0.0615878,216.324",Pseudomonas spp.,7,Salted Chicken Breast,CFU,62.005202207058,63.19888802545311,0.0,0.0
140,gompertz,11,11,231.80932014572247,2518.457062343712,65.76857087675485,66.96225669514996,"219.409,0.0434637,206.193",Pseudomonas spp.,7,Salted Chicken Breast,CFU,62.005202207058,63.19888802545311,3.7633686696968525,3.7633686696968525
141,quadratic,13,13,534.4850473723068,54675.65652343724,114.4749184448275,116.16976651721212,"-53.6748,1.10785,0.00814536",Pseudomonas spp.,10,Salted Chicken Breast,CFU,100.50771772328504,102.20256579566966,13.967200721542454,13.967200721542469
141,cubic,13,13,534.4850473723068,22833.620258983345,105.12351927367152,107.38331670351768,"100.932,-7.1027,0.105985,-0.000311763",Pseudomonas spp.,10,Salted Chicken Breast,CFU,100.50771772328504,102.20256579566966,4.615801550386479,5.180750907848022
141,logistic,13,13,534.4850473723068,18671.877571605743,100.50771772328504,102.20256579566966,"432.667,0.072624,116.41",Pseudomonas spp.,10,Salted Chicken Breast,CFU,100.50771772328504,102.20256579566966,0.0,0.0
141,gompertz,13,13,534.4850473723068,19680.623609669456,101.19172650163635,102.88657457402098,"446.581,0.0448096,108.274",Pseudomonas spp.,10,Salted Chicken Breast,CFU,100.50771772328504,102.20256579566966,0.6840087783513127,0.6840087783513269
142,quadratic,12,12,1081.7198377171949,21344.336283110413,95.80362065035608,97.25834059972009,"88.0489,-7.50039,0.128791",Pseudomonas spp.,15,Salted Chicken Breast,CFU,76.65383711320234,78.10855706256635,19.149783537153738,19.149783537153738
142,cubic,12,12,1081.7198377171949,19500.12562521068,96.719234444739,98.658861043891,"49.4637,-4.3087,0.0668804,0.000324221",Pseudomonas spp.,15,Salted Chicken Breast,CFU,76.65383711320234,78.10855706256635,20.06539733153666,20.550303981324646
142,logistic,12,12,1081.7198377171949,4327.418306966811,76.65383711320234,78.10855706256635,"1300.05,0.0712787,99.8232",Pseudomonas spp.,15,Salted Chicken Breast,CFU,76.65383711320234,78.10855706256635,0.0,0.0
142,gompertz,12,12,1081.7198377171949,6903.600630088296,82.25870082166523,83.71342077102923,"1783.44,0.0314582,100.037",Pseudomonas spp.,15,Salted Chicken Breast,CFU,76.65383711320234,78.10855706256635,5.6048637084628865,5.6048637084628865
143,quadratic,8,8,689.1139451895531,12161.352152161073,64.61261443505758,64.85093906009709,"209.243,-21.5801,0.506475",Pseudomonas spp.,20,Salted Chicken Breast,CFU,48.93794777950191,49.17627240454142,15.674666655555669,15.674666655555669
143,cubic,8,8,689.1139451895531,12128.692289594026,66.59110117199069,66.90886733871002,"185.308,-18.9426,0.424433,0.000758771",Pseudomonas spp.,20,Salted Chicken Breast,CFU,48.93794777950191,49.17627240454142,17.653153392488775,17.732594934168603
143,logistic,8,8,689.1139451895531,1714.1712627968973,48.93794777950191,49.17627240454142,"758.168,0.221071,48.4585",Pseudomonas spp.,20,Salted Chicken Breast,CFU,48.93794777950191,49.17627240454142,0.0,0.0
143,gompertz,8,8,689.1139451895531,4476.895541356762,56.617948672025534,56.85627329706504,"923.957,0.106369,47.3187",Pseudomonas spp.,20,Salted Chicken Breast,CFU,48.93794777950191,49.17627240454142,7.680000892523623,7.680000892523616
144,quadratic,10,10,2566.718216270368,267354.5234812279,107.93745766937576,108.84521294835788,"179.073,-3.28506,0.0110052",Pseudomonas spp.,2,Cooked Chicken Breast,CFU,107.93745766937576,108.84521294835788,0.0,0.0
144,cubic,10,10,2566.718216270368,267044.6829858259,109.92586182393396,111.13620219591014,"157.907,-2.96616,0.0098423,1.15777e-06",Pseudomonas spp.,2,Cooked Chicken Breast,CFU,107.93745766937576,108.84521294835788,1.9884041545581965,2.290989247552261
144,logistic,10,10,2566.718216270368,348571.89213040966,110.59014685101464,111.49790212999676,"3384.72,0.0110408,543.855",Pseudomonas spp.,2,Cooked Chicken Breast,CFU,107.93745766937576,108.84521294835788,2.652689181638877,2.652689181638877
144,gompertz,10,10,2566.718216270368,279280.8930711069,108.37388246542244,109.28163774440458,"4541.22,0.00506903,538.212",Pseudomonas spp.,2,Cooked Chicken Breast,CFU,107.93745766937576,108.84521294835788,0.43642479604667983,0.43642479604669404
145,quadratic,6,6,1248.7920915171237,186680.88309189852,68.07237876801642,67.44765717570058,"-3101.37,17.9119,-0.0194665",Pseudomonas spp.,4,Cooked Chicken Breast,CFU,67.21664820710436,66.59192661478852,0.8557305609120647,0.8557305609120647
145,cubic,6,6,1248.7920915171237,138808.68250776018,68.29455445976512,67.46159233667734,"667.722,-14.1942,0.0656909,-7.10977e-05",Pseudomonas spp.,4,Cooked Chicken Breast,CFU,67.21664820710436,66.59192661478852,1.0779062526607674,0.869665721888822
145,logistic,6,6,1248.7920915171237,161867.628214629,67.21664820710436,66.59192661478852,"946.236,0.0531461,319.434",Pseudomonas spp.,4,Cooked Chicken Breast,CFU,67.21664820710436,66.59192661478852,0.0,0.0
145,gompertz,6,6,1248.7920915171237,163462.6390850785,67.27548160112855,66.65076000881271,"941.959,0.0435193,302.985",Pseudomonas spp.,4,Cooked Chicken Breast,CFU,67.21664820710436,66.59192661478852,0.058833394024190966,0.058833394024190966
146,quadratic,13,13,910.0316440705848,43425.455878737805,111.48007251162905,113.17492058401363,"72.1382,-3.06349,0.0167362",Pseudomonas spp.,7,Cooked Chicken Breast,CFU,92.0890710102627,94.34886844010884,19.391001501366347,18.82605214390479
146,cubic,13,13,910.0316440705848,8377.789996894737,92.0890710102627,94.34886844010884,"-5.6118,0.978379,-0.0165963,6.99787e-05",Pseudomonas spp.,7,Cooked Chicken Breast,CFU,92.0890710102627,94.34886844010884,0.0,0.0
146,logistic,13,13,910.0316440705848,12094.071264421713,94.86177658667155,96.55662465905615,"1771.47,0.0244566,318.344",Pseudomonas spp.,7,Cooked Chicken Breast,CFU,92.0890710102627,94.34886844010884,2.7727055764088533,2.20775621894731
146,gompertz,13,13,910.0316440705848,12298.44648185403,95.0796253572404,96.774473429625,"2339.73,0.0105054,318.344",Pseudomonas spp.,7,Cooked Chicken Breast,CFU,92.0890710102627,94.34886844010884,2.990554346977703,2.4256049895161595
147,quadratic,11,11,3499.581052106564,1404647.042475223,135.33141475178795,136.5251005701831,"-81.5161,-6.14832,0.129806",Pseudomonas spp.,10,Cooked Chicken Breast,CFU,130.9053283609723,132.0990141793674,4.426086390815641,4.426086390815698
147,cubic,11,11,3499.581052106564,995060.8656747192,133.53930304304222,135.1308841342357,"1920.4,-76.8081,0.837405,-0.00208412",Pseudomonas spp.,10,Cooked Chicken Breast,CFU,130.9053283609723,132.0990141793674,2.633974682069919,3.031869954868313
147,logistic,11,11,3499.581052106564,939332.808267938,130.9053283609723,132.0990141793674,"3540.5,0.0492136,139.278",Pseudomonas spp.,10,Cooked Chicken Breast,CFU,130.9053283609723,132.0990141793674,0.0,0.0
147,gompertz,11,11,3499.581052106564,948584.8718763218,131.0131439882301,132.20682980662522,"3933.85,0.0273314,128.684",Pseudomonas spp.,10,Cooked Chicken Breast,CFU,130.9053283609723,132.0990141793674,0.10781562725779281,0.10781562725782123
148,quadratic,12,12,6165.636984534724,3129268.2584765004,155.65683722594918,157.11155717531318,"458.546,-44.5805,0.853452",Pseudomonas spp.,15,Cooked Chicken Breast,CFU,150.08151609306938,151.5362360424334,5.575321132879793,5.575321132879793
148,cubic,12,12,6165.636984534724,3128458.310065687,157.6537308642769,159.5933574634289,"487.196,-46.9951,0.902345,-0.000269926",Pseudomonas spp.,15,Cooked Chicken Breast,CFU,150.08151609306938,151.5362360424334,7.572214771207513,8.057121420995514
148,logistic,12,12,6165.636984534724,1966369.795836128,150.08151609306938,151.5362360424334,"7056.69,0.0874271,89.83",Pseudomonas spp.,15,Cooked Chicken Breast,CFU,150.08151609306938,151.5362360424334,0.0,0.0
148,gompertz,12,12,6165.636984534724,2261705.551588564,151.76067726822745,153.21539721759143,"8323.29,0.0452644,85.8081",Pseudomonas spp.,15,Cooked Chicken Breast,CFU,150.08151609306938,151.5362360424334,1.6791611751580717,1.6791611751580433
149,quadratic,9,9,2795.798992803806,199806.3274101565,96.07091312470584,96.66258685671453,"664.476,-86.6722,2.24037",Pseudomonas spp.,20,Cooked Chicken Breast,CFU,73.65673269766349,74.44563100700836,22.414180427042353,22.216955849706167
149,cubic,9,9,2795.798992803806,13258.804473409826,73.65673269766349,74.44563100700836,"-186.35,41.9739,-2.70133,0.0537877",Pseudomonas spp.,20,Cooked Chicken Breast,CFU,73.65673269766349,74.44563100700836,0.0,0.0
149,logistic,9,9,2795.798992803806,17245.926289894887,74.02295994113638,74.61463367314504,"4783.55,0.159517,52.4474",Pseudomonas spp.,20,Cooked Chicken Breast,CFU,73.65673269766349,74.44563100700836,0.36622724347289193,0.16900266613667725
149,gompertz,9,9,2795.798992803806,20923.546715523786,75.76265277189404,76.3543265039027,"7496.02,0.0647023,54.5455",Pseudomonas spp.,20,Cooked Chicken Breast,CFU,73.65673269766349,74.44563100700836,2.1059200742305535,1.9086954968943388
150,quadratic,10,10,609.6413725735848,24750.66638641197,84.1402259934384,85.04798127242054,"30.7598,-0.779373,0.00354218",Aerobic Psychotropic.,2,Raw Chicken Breast,CFU,46.519374522609,47.427129801591136,37.62085147082941,37.62085147082941
150,cubic,10,10,609.6413725735848,15473.03722828654,81.44269161508795,82.65303198706414,"220.402,-3.55582,0.0141622,-1.14931e-05",Aerobic Psychotropic.,2,Raw Chicken Breast,CFU,46.519374522609,47.427129801591136,34.92331709247895,35.225902185473004
150,logistic,10,10,609.6413725735848,575.0876967500194,46.519374522609,47.427129801591136,"629.348,0.0250863,392.434",Aerobic Psychotropic.,2,Raw Chicken Breast,CFU,46.519374522609,47.427129801591136,0.0,0.0
150,gompertz,10,10,609.6413725735848,3080.781126549766,63.30353363335514,64.21128891233728,"677.501,0.013961,369.725",Aerobic Psychotropic.,2,Raw Chicken Breast,CFU,46.519374522609,47.427129801591136,16.78415911074614,16.784159110746145
151,quadratic,6,6,1394.0308191940476,318501.72791946365,71.2777422595826,70.65302066726676,"-889.275,5.619,-0.00301517",Aerobic Psychotropic.,4,Raw Chicken Breast,CFU,63.84320746570789,63.01024534262011,7.434534793874704,7.642775324646649
151,cubic,6,6,1394.0308191940476,66102.4250996657,63.84320746570789,63.01024534262011,"3414.93,-43.0738,0.161051,-0.00016902",Aerobic Psychotropic.,4,Raw Chicken Breast,CFU,63.84320746570789,63.01024534262011,0.0,0.0
151,logistic,6,6,1394.0308191940476,139746.07225837486,66.3349368954518,65.71021530313597,"1160.46,0.0318909,330.037",Aerobic Psychotropic.,4,Raw Chicken Breast,CFU,63.84320746570789,63.01024534262011,2.4917294297439128,2.6999699605158582
151,gompertz,6,6,1394.0308191940476,154065.84446200478,66.92025529338572,66.29553370106989,"1158.99,0.0227087,305.676",Aerobic Psychotropic.,4,Raw Chicken Breast,CFU,63.84320746570789,63.01024534262011,3.0770478276778306,3.285288358449776
152,quadratic,13,13,2512.065164152584,3161343.128136399,167.22025631850977,168.91510439089438,"-70.0296,-0.327297,0.0152845",Aerobic Psychotropic.,7,Raw Chicken Breast,CFU,163.24070632178115,164.93555439416576,3.979549996728622,3.979549996728622
152,cubic,13,13,2512.065164152584,2754450.7299617287,167.4291302651535,169.68892769499965,"151.438,-13.7284,0.129373,-0.000243736",Aerobic Psychotropic.,7,Raw Chicken Breast,CFU,163.24070632178115,164.93555439416576,4.1884239433723565,4.753373300833886
152,logistic,13,13,2512.065164152584,2327693.230454684,163.24070632178115,164.93555439416576,"1237.98,0.0787056,220.12",Aerobic Psychotropic.,7,Raw Chicken Breast,CFU,163.24070632178115,164.93555439416576,0.0,0.0
152,gompertz,13,13,2512.065164152584,2381423.56762588,163.53737541140333,165.23222348378795,"1233.94,0.0610618,210.939",Aerobic Psychotropic.,7,Raw Chicken Breast,CFU,163.24070632178115,164.93555439416576,0.29666908962218486,0.29666908962218486
153,quadratic,12,12,465.9557102781816,39166.412444897855,103.08801819984733,104.54273814921132,"-34.5696,0.11749,0.0118514",Aerobic Psychotropic.,10,Raw Chicken Breast,CFU,95.50823424706346,96.96295419642746,7.57978395278387,7.579783952783856
153,cubic,12,12,465.9557102781816,23089.74780991842,98.74684796543823,100.68647456459024,"198.89,-9.62748,0.119369,-0.000336587",Aerobic Psychotropic.,10,Raw Chicken Breast,CFU,95.50823424706346,96.96295419642746,3.238613718374779,3.723520368162781
153,logistic,12,12,465.9557102781816,20825.347849993468,95.50823424706346,96.96295419642746,"377.02,0.0653227,122.972",Aerobic Psychotropic.,10,Raw Chicken Breast,CFU,95.50823424706346,96.96295419642746,0.0,0.0
153,gompertz,12,12,465.9557102781816,21314.669502568348,95.78693008678854,97.24165003615256,"391.417,0.0425914,113.835",Aerobic Psychotropic.,10,Raw Chicken Breast,CFU,95.50823424706346,96.96295419642746,0.2786958397250885,0.2786958397251027
154,quadratic,10,10,1486.3809522527267,376043.8405097067,111.34875919681356,112.2565144757957,"72.2399,-10.8644,0.258975",Aerobic Psychotropic.,15,Raw Chicken Breast,CFU,57.471366326132646,58.37912160511478,53.877392870680914,53.877392870680914
154,cubic,10,10,1486.3809522527267,301095.4030655155,111.12597354223784,112.33631391421405,"448.632,-44.9265,1.00983,-0.00452564",Aerobic Psychotropic.,15,Raw Chicken Breast,CFU,57.471366326132646,58.37912160511478,53.6546072161052,53.95719230909926
154,logistic,10,10,1486.3809522527267,1719.3846180876674,57.471366326132646,58.37912160511478,"1493.28,0.249259,70.2163",Aerobic Psychotropic.,15,Raw Chicken Breast,CFU,57.471366326132646,58.37912160511478,0.0,0.0
154,gompertz,10,10,1486.3809522527267,4913.606021030114,67.9717828207236,68.87953809970575,"1488.84,0.20201,67.2163",Aerobic Psychotropic.,15,Raw Chicken Breast,CFU,57.471366326132646,58.37912160511478,10.500416494590958,10.500416494590972
155,quadratic,8,8,538.891622872397,46763.68487251702,75.38736539797875,75.62569002301827,"188.196,-23.1363,0.663282",Aerobic Psychotropic.,20,Raw Chicken Breast,CFU,50.15816557267785,50.39649019771736,25.229199825300903,25.229199825300903
155,cubic,8,8,538.891622872397,40815.15556931649,76.2989376781639,76.61670384488323,"697.639,-85.53,2.92427,-0.0248912",Aerobic Psychotropic.,20,Raw Chicken Breast,CFU,50.15816557267785,50.39649019771736,26.140772105486043,26.22021364716587
155,logistic,8,8,538.891622872397,1996.6224126840489,50.15816557267785,50.39649019771736,"542.008,0.905741,36.9149",Aerobic Psychotropic.,20,Raw Chicken Breast,CFU,50.15816557267785,50.39649019771736,0.0,0.0
155,gompertz,8,8,538.891622872397,2030.9365260790248,50.29448613492923,50.53281075996874,"540.647,0.779671,36.0181",Aerobic Psychotropic.,20,Raw Chicken Breast,CFU,50.15816557267785,50.39649019771736,0.13632056225137745,0.13632056225137745
156,quadratic,10,10,394.9383489899424,2552.520491184504,61.42251484900702,62.33027012798916,"-4.241,-0.173655,0.00155831",Aerobic Psychotropic.,2,Salted Chicken Breast,CFU,45.53210449737747,46.4398597763596,15.890410351629555,15.890410351629562
156,cubic,10,10,394.9383489899424,927.0913765450846,53.29467040038672,54.505010772362894,"48.852,-1.02337,0.00487821,-3.5658e-06",Aerobic Psychotropic.,2,Salted Chicken Breast,CFU,45.53210449737747,46.4398597763596,7.7625659030092535,8.065150996003297
156,logistic,10,10,394.9383489899424,1471.008503259164,55.91118408188348,56.81893936086562,"428.222,0.013854,414.755",Aerobic Psychotropic.,2,Salted Chicken Breast,CFU,45.53210449737747,46.4398597763596,10.379079584506016,10.379079584506023
156,gompertz,10,10,394.9383489899424,521.0237065490912,45.53210449737747,46.4398597763596,"522.609,0.00684067,396.186",Aerobic Psychotropic.,2,Salted Chicken Breast,CFU,45.53210449737747,46.4398597763596,0.0,0.0
157,quadratic,6,6,495.7451687893523,32222.198692112703,57.53190855092002,56.907186958604186,"-369.882,2.26081,-0.00103859",Aerobic Psychotropic.,4,Salted Chicken Breast,CFU,32.0932049708299,31.468483378514065,25.43870358009012,25.43870358009012
157,cubic,6,6,495.7451687893523,5127.524197784407,48.50371243954518,47.6707503164574,"1014.36,-12.7546,0.0473785,-4.7692e-05",Aerobic Psychotropic.,4,Salted Chicken Breast,CFU,32.0932049708299,31.468483378514065,16.41050746871528,16.202266937943335
157,logistic,6,6,495.7451687893523,464.3446071374472,32.0932049708299,31.468483378514065,"489.598,0.0404903,327.39",Aerobic Psychotropic.,4,Salted Chicken Breast,CFU,32.0932049708299,31.468483378514065,0.0,0.0
157,gompertz,6,6,495.7451687893523,761.3747032108475,35.060196900730304,34.43547530841447,"489.461,0.0325381,311.268",Aerobic Psychotropic.,4,Salted Chicken Breast,CFU,32.0932049708299,31.468483378514065,2.966991929900402,2.966991929900402
158,quadratic,14,14,1024.5924687398365,94156.2357852307,129.39114808618413,131.3083200750299,"66.2231,-2.8576,0.0167586",Aerobic Psychotropic.,7,Salted Chicken Breast,CFU,126.54206201495542,128.4592340038012,2.8490860712287116,2.8490860712286974
158,cubic,14,14,1024.5924687398365,86217.70431518133,130.15802889408482,132.71425821254584,"21.2851,-0.842369,0.00130442,3.05608e-05",Aerobic Psychotropic.,7,Salted Chicken Breast,CFU,126.54206201495542,128.4592340038012,3.6159668791294024,4.255024208744629
158,logistic,14,14,1024.5924687398365,79961.06426383524,127.10332876408783,129.02050075293363,"1110.63,0.0296767,272.454",Aerobic Psychotropic.,7,Salted Chicken Breast,CFU,126.54206201495542,128.4592340038012,0.5612667491324146,0.5612667491324146
158,gompertz,14,14,1024.5924687398365,76818.79504917828,126.54206201495542,128.4592340038012,"1566.68,0.01287,275.96",Aerobic Psychotropic.,7,Salted Chicken Breast,CFU,126.54206201495542,128.4592340038012,0.0,0.0
159,quadratic,12,12,679.0291449972682,96539.51820302029,113.91361282521451,115.36833277457852,"-45.1392,0.256216,0.0139267",Aerobic Psychotropic.,10,Salted Chicken Breast,CFU,105.88688802236156,107.34160797172558,8.026724802852954,8.02672480285294
159,cubic,12,12,679.0291449972682,61235.29726590199,110.45086886198374,112.39049546113574,"152.497,-9.19093,0.12089,-0.000329328",Aerobic Psychotropic.,10,Salted Chicken Breast,CFU,105.88688802236156,107.34160797172558,4.563980839622175,5.048887489410163
159,logistic,12,12,679.0291449972682,49454.77947129264,105.88688802236156,107.34160797172558,"520.937,0.0677337,128.332",Aerobic Psychotropic.,10,Salted Chicken Breast,CFU,105.88688802236156,107.34160797172558,0.0,0.0
159,gompertz,12,12,679.0291449972682,50767.30434673112,106.20121393617066,107.65593388553468,"534.724,0.045419,119.486",Aerobic Psychotropic.,10,Salted Chicken Breast,CFU,105.88688802236156,107.34160797172558,0.3143259138090997,0.3143259138090997
160,quadratic,9,9,342.8175274393725,486.9695838833869,41.91879378933869,42.51046752134735,"26.2586,-2.31806,0.0469815",Aerobic Psychotropic.,15,Salted Chicken Breast,CFU,20.174463335938132,20.766137067946797,21.74433045340056,21.744330453400554
160,cubic,9,9,342.8175274393725,287.03586204338285,39.16144326924968,39.95034157859456,"58.2878,-4.60776,0.0897169,-0.00022585",Aerobic Psychotropic.,15,Salted Chicken Breast,CFU,20.174463335938132,20.766137067946797,18.98697993331155,19.184204510647763
160,logistic,9,9,342.8175274393725,206.5552599122545,34.20009061571726,34.79176434772592,"401.378,0.0733029,87.3054",Aerobic Psychotropic.,15,Salted Chicken Breast,CFU,20.174463335938132,20.766137067946797,14.025627279779126,14.025627279779126
160,gompertz,9,9,342.8175274393725,43.47408215486649,20.174463335938132,20.766137067946797,"564.116,0.0310633,88.801",Aerobic Psychotropic.,15,Salted Chicken Breast,CFU,20.174463335938132,20.766137067946797,0.0,0.0
161,quadratic,6,6,267.1978123572505,6249.206820709236,47.69070214057369,47.065980548257855,"67.0732,-8.57468,0.234819",Aerobic Psychotropic.,20,Salted Chicken Breast,CFU,34.1471053902892,33.52238379797336,13.543596750284493,13.543596750284493
161,cubic,6,6,267.1978123572505,4115.635560744639,47.18473449027599,46.35177236718821,"1136.31,-100.733,2.747,-0.0217802",Aerobic Psychotropic.,20,Salted Chicken Breast,CFU,34.1471053902892,33.52238379797336,13.037629099986795,12.82938856921485
161,logistic,6,6,267.1978123572505,653.8929813207324,34.1471053902892,33.52238379797336,"272.787,0.475147,42.5028",Aerobic Psychotropic.,20,Salted Chicken Breast,CFU,34.1471053902892,33.52238379797336,0.0,0.0
161,gompertz,6,6,267.1978123572505,762.0619224586768,35.06561007735634,34.4408884850405,"271.571,0.387893,41.079",Aerobic Psychotropic.,20,Salted Chicken Breast,CFU,34.1471053902892,33.52238379797336,0.9185046870671414,0.9185046870671414
162,quadratic,9,9,2264.391688654413,152667.31133647222,93.64912637829954,94.2408001103082,"396.174,-5.31533,0.0136403",Aerobic Psychotropic.,2,Cooked Chicken Breast,CFU,68.90677260558164,69.69567091492651,24.742353772717905,24.54512919538169
162,cubic,9,9,2264.391688654413,7821.594834169027,68.90677260558164,69.69567091492651,"-88.174,2.31086,-0.0153153,3.01021e-05",Aerobic Psychotropic.,2,Cooked Chicken Breast,CFU,68.90677260558164,69.69567091492651,0.0,0.0
162,logistic,9,9,2264.391688654413,11316.466018454605,70.2311058284758,70.82277956048446,"4525.48,0.0133256,597.637",Aerobic Psychotropic.,2,Cooked Chicken Breast,CFU,68.90677260558164,69.69567091492651,1.3243332228941682,1.1271086455579535
162,gompertz,9,9,2264.391688654413,22693.76856102153,76.49358968145687,77.08526341346553,"6071,0.00575088,597.637",Aerobic Psychotropic.,2,Cooked Chicken Breast,CFU,68.90677260558164,69.69567091492651,7.586817075875231,7.389592498539017
163,quadratic,7,7,2582.5510668579045,895814.3526814108,88.31704828035988,88.15477872752582,"358.519,-6.03005,0.0193719",Aerobic Psychotropic.,4,Cooked Chicken Breast,CFU,62.228013410970846,62.065743858136784,26.08903486938904,26.08903486938904
163,cubic,7,7,2582.5510668579045,814123.2746266495,89.64769849245316,89.4313390886744,"1032.89,-16.0019,0.0569742,-4.02586e-05",Aerobic Psychotropic.,4,Cooked Chicken Breast,CFU,62.228013410970846,62.065743858136784,27.419685081482314,27.36559523053762
163,logistic,7,7,2582.5510668579045,21557.59686745692,62.2280138504478,62.06574429761373,"2538.21,0.246359,395.395",Aerobic Psychotropic.,4,Cooked Chicken Breast,CFU,62.228013410970846,62.065743858136784,4.3947695615997873e-07,4.3947694905455137e-07
163,gompertz,7,7,2582.5510668579045,21557.595514018823,62.228013410970846,62.065743858136784,"2538.21,0.261657,392.326",Aerobic Psychotropic.,4,Cooked Chicken Breast,CFU,62.228013410970846,62.065743858136784,0.0,0.0
164,quadratic,13,13,1354.0453678552474,316775.39278733,137.31298575410145,139.00783382648606,"-13.0013,-1.67097,0.0175292",Aerobic Psychotropic.,7,Cooked Chicken Breast,CFU,111.57901609730702,113.27386416969163,25.73396965679443,25.73396965679443
164,cubic,13,13,1354.0453678552474,217904.0215057144,134.44918804752942,136.70898547737556,"146.889,-8.47969,0.0679865,-9.66147e-05",Aerobic Psychotropic.,7,Cooked Chicken Breast,CFU,111.57901609730702,113.27386416969163,22.8701719502224,23.43512130768393
164,logistic,13,13,1354.0453678552474,51416.13012890726,113.67585218636164,115.37070025874624,"1257.19,0.0463604,232.791",Aerobic Psychotropic.,7,Cooked Chicken Breast,CFU,111.57901609730702,113.27386416969163,2.0968360890546194,2.096836089054605
164,gompertz,13,13,1354.0453678552474,43757.2299519677,111.57901609730702,113.27386416969163,"1292.04,0.0311591,219.697",Aerobic Psychotropic.,7,Cooked Chicken Breast,CFU,111.57901609730702,113.27386416969163,0.0,0.0
165,quadratic,12,12,1118.1569127041637,47180.35032849028,105.32191354207455,106.77663349143856,"16.1639,-2.47556,0.0379933",Aerobic Psychotropic.,10,Cooked Chicken Breast,CFU,96.36150994555028,97.81622989491429,8.960403596524273,8.960403596524273
165,cubic,12,12,1118.1569127041637,35379.18720729956,103.86766813324267,105.80729473239468,"127.767,-7.69651,0.0953701,-0.000171027",Aerobic Psychotropic.,10,Cooked Chicken Breast,CFU,96.36150994555028,97.81622989491429,7.506158187692392,7.991064837480394
165,logistic,12,12,1118.1569127041637,26518.13733407089,98.40813066927936,99.86285061864336,"1245.6,0.0393537,156.748",Aerobic Psychotropic.,10,Cooked Chicken Breast,CFU,96.36150994555028,97.81622989491429,2.0466207237290774,2.0466207237290774
165,gompertz,12,12,1118.1569127041637,22360.079407540397,96.36150994555028,97.81622989491429,"1485.13,0.0201143,148.266",Aerobic Psychotropic.,10,Cooked Chicken Breast,CFU,96.36150994555028,97.81622989491429,0.0,0.0
166,quadratic,9,9,1321.6181759433268,260010.39084567648,98.44127066988544,99.0329444018941,"95.2541,-9.55209,0.18344",Aerobic Psychotropic.,15,Cooked Chicken Breast,CFU,55.157837223488414,55.74951095549707,43.28343344639703,43.28343344639703
166,cubic,9,9,1321.6181759433268,176087.3309487186,96.93359694971475,97.72249525905964,"1055.47,-67.2874,1.14698,-0.00468006",Aerobic Psychotropic.,15,Cooked Chicken Breast,CFU,55.157837223488414,55.74951095549707,41.77575972622634,41.97298430356257
166,logistic,9,9,1321.6181759433268,2120.074462896811,55.157837223488414,55.74951095549707,"1328.91,0.209209,81.6821",Aerobic Psychotropic.,15,Cooked Chicken Breast,CFU,55.157837223488414,55.74951095549707,0.0,0.0
166,gompertz,9,9,1321.6181759433268,4365.130276711949,61.65760862620618,62.24928235821484,"1325.06,0.167841,78.119",Aerobic Psychotropic.,15,Cooked Chicken Breast,CFU,55.157837223488414,55.74951095549707,6.499771402717769,6.499771402717769
167,quadratic,9,9,466.34019969459496,31299.11761366105,79.38708546784028,79.97875919984894,"101.249,-13.0235,0.354535",Aerobic Psychotropic.,20,Cooked Chicken Breast,CFU,54.85587733462216,55.447551066630815,24.531208133218122,24.531208133218122
167,cubic,9,9,466.34019969459496,31059.7855744962,81.31800154177412,82.106899851119,"139.347,-18.1658,0.539172,-0.00190157",Aerobic Psychotropic.,20,Cooked Chicken Breast,CFU,54.85587733462216,55.447551066630815,26.462124207151966,26.65934878448818
167,logistic,9,9,466.34019969459496,2050.123660061215,54.85587733462216,55.447551066630815,"456.827,2.62219,42.5015",Aerobic Psychotropic.,20,Cooked Chicken Breast,CFU,54.85587733462216,55.447551066630815,0.0,0.0
167,gompertz,9,9,466.34019969459496,2050.1236856294195,54.85587744686604,55.4475511788747,"456.827,2.50996,42.1913",Aerobic Psychotropic.,20,Cooked Chicken Breast,CFU,54.85587733462216,55.447551066630815,1.1224388174468913e-07,1.1224388174468913e-07
168,quadratic,10,10,370.1513562914929,10066.19935628592,75.1435339906229,76.05128926960504,"18.2562,-0.488493,0.00220524",Aerobic Mesophilic.,2,Raw Chicken Breast,CFU,46.85934087056776,47.7670961495499,28.284193120055136,28.284193120055136
