curve_num,curve_id,Species,Temp,Medium,Rep,PopBio_units,n_points,time_min,time_max,pop_min,pop_max
145,"Pseudomonas spp._4_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Pseudomonas spp.,4,Cooked Chicken Breast,1,CFU,6,217.784992784993,580.790043290043,19.8805842522665,1268.67267576939
146,"Pseudomonas spp._7_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Pseudomonas spp.,7,Cooked Chicken Breast,1,CFU,13,0.432900432900453,318.344155844156,0.956528739103029,910.988172809688
147,"Pseudomonas spp._10_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Pseudomonas spp.,10,Cooked Chicken Breast,1,CFU,11,36.0569985569986,194.336219336219,0.998292058485558,3500.57934416505
148,"Pseudomonas spp._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Pseudomonas spp.,15,Cooked Chicken Breast,1,CFU,12,6.74603174603175,115.422077922078,1.08736863769518,6166.72435317242
149,"Pseudomonas spp._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Pseudomonas spp.,20,Cooked Chicken Breast,1,CFU,9,6.74603174603175,54.5454545454543,1.2628023432938,2797.0617951471
150,"Aerobic Psychotropic._2_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,2,Raw Chicken Breast,1,CFU,10,72.3300970873786,550.970873786408,1.07591421390518,610.71728678749
151,"Aerobic Psychotropic._4_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,4,Raw Chicken Breast,1,CFU,6,144.174757281553,502.912621359223,5.51414755975255,1399.5449667538
152,"Aerobic Psychotropic._7_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,7,Raw Chicken Breast,1,CFU,13,0.970873786407779,315.533980582524,1.02469011894639,2513.08985427153
153,"Aerobic Psychotropic._10_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,10,Raw Chicken Breast,1,CFU,12,24.2718446601942,192.718446601942,1.04998983986637,467.005700118048
154,"Aerobic Psychotropic._15_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,15,Raw Chicken Breast,1,CFU,10,10.6796116504854,102.427184466019,1.1575913956832,1487.53854364841
155,"Aerobic Psychotropic._20_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,20,Raw Chicken Breast,1,CFU,8,12.621359223301,48.0582524271845,1.71015731926605,540.601780191663
156,"Aerobic Psychotropic._2_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,2,Salted Chicken Breast,1,CFU,10,49.0991357811053,576.367413484801,1.11529752491156,396.053646514854
157,"Aerobic Psychotropic._4_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,4,Salted Chicken Breast,1,CFU,6,149.791664545988,526.830484837997,3.19662289746867,498.941791686821
158,"Aerobic Psychotropic._7_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,7,Salted Chicken Breast,1,CFU,15,-0.772690411479459,333.734141566316,1.00013997457529,1025.93165075642
159,"Aerobic Psychotropic._10_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,10,Salted Chicken Breast,1,CFU,12,13.2930065113312,206.138176623676,0.996239913640834,680.025384910909
160,"Aerobic Psychotropic._15_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,15,Salted Chicken Breast,1,CFU,9,16.8931551284792,111.39007929641,1.1248314329944,343.942358872367
161,"Aerobic Psychotropic._20_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,20,Salted Chicken Breast,1,CFU,6,22.5026890203144,54.3319099339367,2.78844646298452,269.986258820235
162,"Aerobic Psychotropic._2_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,2,Cooked Chicken Breast,1,CFU,9,50.1333829085253,597.637143785152,1.02918858084708,2265.42087723526
163,"Aerobic Psychotropic._4_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,4,Cooked Chicken Breast,1,CFU,7,75.7657657657658,546.766073473854,1.15984384787522,2583.71091070578
164,"Aerobic Psychotropic._7_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,7,Cooked Chicken Breast,1,CFU,14,-1.39853325811578,344.533181188779,1.00487963784124,1355.06232933357
165,"Aerobic Psychotropic._10_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,10,Cooked Chicken Breast,1,CFU,12,13.2244388601125,213.390430278476,1.05408557906649,1119.21099828323
166,"Aerobic Psychotropic._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,15,Cooked Chicken Breast,1,CFU,9,20.873378121955,116.822572097714,1.43822799801308,1323.05640394134
167,"Aerobic Psychotropic._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Psychotropic.,20,Cooked Chicken Breast,1,CFU,9,8.35948852077888,56.7559020120691,1.40425773922502,467.74445743382
168,"Aerobic Mesophilic._2_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,2,Raw Chicken Breast,1,CFU,10,48.1481481481482,547.736625514403,1.02105186214511,371.172408153638
169,"Aerobic Mesophilic._7_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,7,Raw Chicken Breast,1,CFU,14,0.823045267489732,314.074074074074,0.97938218133124,2871.2420925789
170,"Aerobic Mesophilic._4_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,4,Raw Chicken Breast,1,CFU,7,71.604938271605,500.246913580247,1.25232271619186,474.613125718313
171,"Aerobic Mesophilic._10_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,10,Raw Chicken Breast,1,CFU,10,23.8683127572017,165.432098765432,0.97938218133124,819.204160766764
172,"Aerobic Mesophilic._15_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,15,Raw Chicken Breast,1,CFU,9,20.5761316872428,101.646090534979,1.54883029863413,1364.78201650726
173,"Aerobic Mesophilic._20_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,20,Raw Chicken Breast,1,CFU,8,11.522633744856,47.3251028806584,1.39561242508609,457.14471326891
174,"Aerobic Mesophilic._2_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,2,Salted Chicken Breast,1,CFU,10,48.433048433048,555.286093217122,1.23853428000463,397.716615717569
175,"Aerobic Mesophilic._4_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,4,Salted Chicken Breast,1,CFU,7,72.3443223443217,506.869886180226,1.68437311276258,905.483620518577
176,"Aerobic Mesophilic._7_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,7,Salted Chicken Breast,1,CFU,14,-0.626289419392833,317.641011606526,0.968511038854329,2089.80500252367
177,"Aerobic Mesophilic._10_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,10,Salted Chicken Breast,1,CFU,12,24.5217745217743,193.962008617179,1.00434096937539,428.555537731446
178,"Aerobic Mesophilic._15_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,15,Salted Chicken Breast,1,CFU,8,21.2236677753917,102.439546405063,1.41962647278287,534.009494622619
179,"Aerobic Mesophilic._20_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,20,Salted Chicken Breast,1,CFU,8,3.08408067028759,47.1962584031545,1.31604750701147,425.239720821317
180,"Aerobic Mesophilic._2_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,2,Cooked Chicken Breast,1,CFU,9,47.8046146234928,547.652935678173,1.29504408649357,771.611603558079
181,"Aerobic Mesophilic._4_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,4,Cooked Chicken Breast,1,CFU,6,141.807983165255,501.557716638347,1.32368149647086,11799.7133026411
182,"Aerobic Mesophilic._7_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,7,Cooked Chicken Breast,1,CFU,12,-0.349157715244729,316.106626690119,0.980711529345289,8259.2790789734
183,"Aerobic Mesophilic._10_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,10,Cooked Chicken Breast,1,CFU,11,11.3471678467513,194.043773125129,0.97670498330193,3566.34452917529
184,"Aerobic Mesophilic._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,15,Cooked Chicken Breast,1,CFU,9,11.6746649624872,104.958709482186,1.79602160785952,3917.99321322293
185,"Aerobic Mesophilic._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",Aerobic Mesophilic.,20,Cooked Chicken Breast,1,CFU,10,3.48723706908999,49.9684348524621,1.43813022532796,1457.57227202074
186,"Spoilage_8_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,8,Vacuum Beef Striploins,1,N,7,0.0027753915284476,6.01044075860702,110.295736071707,16987.3351282432
187,"Escherichia coli_8_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,8,Vacuum Beef Striploins,1,N,7,-0.007533205577217,6.01744531817881,32.5786846801933,547.367957001801
188,"Salmonella Typhimurium_8_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,8,Vacuum Beef Striploins,1,N,7,0.0091191435934705,6.01652018766934,36.0352438682172,122.009267692657
189,"Spoilage_10_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,10,Vacuum Beef Striploins,1,N,6,0.0031250315023339,5.01066038972167,135.896596015444,13657.2586938854
190,"Escherichia coli_10_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,10,Vacuum Beef Striploins,1,N,6,0.0015373138842131,5.01950624502263,51.4457901258215,2790.34550717647
191,"Salmonella Typhimurium_10_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,10,Vacuum Beef Striploins,1,N,6,0.0013356989485782,5.01625520418553,45.4758136612543,381.814130455437
192,"Spoilage_10_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,10,C02 Beef Striploins,1,N,9,0.0141465533287821,12.0519947881119,246.314193295928,13869.4649142078
193,"Escherichia coli_10_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,10,C02 Beef Striploins,1,N,9,0.0047155177762618,12.0342495501644,90.2156254457614,2095.56208041277
194,"Spoilage_12_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,12,Vacuum Beef Striploins,1,N,7,0.0,4.98839907192575,82.7509311549241,15276.2405790605
195,"Escherichia coli_12_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,12,Vacuum Beef Striploins,1,N,7,0.0,5.0,60.1988620095063,7585.67656074959
196,"Salmonella Typhimurium_12_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,12,Vacuum Beef Striploins,1,N,7,-0.011600928074246,4.98839907192575,43.7945133039,1360.86006402141
197,"Spoilage_12_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,12,C02 Beef Striploins,1,N,8,-0.0073059982507466,8.99533358821404,90.1211448479806,12871.4998539636
198,"Escherichia coli_12_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,12,C02 Beef Striploins,1,N,8,-0.0136692870497868,9.00641042427163,36.4881106576891,417.313622748893
199,"Salmonella Typhimurium_12_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,12,C02 Beef Striploins,1,N,8,-0.0126794421254921,9.0035822959165,49.4381414387978,304.24122034244
200,"Spoilage_15_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,15,Vacuum Beef Striploins,1,N,5,0.0259692991732128,3.74309575687227,149.096509589482,10392.3806265307
201,"Escherichia coli_15_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,15,Vacuum Beef Striploins,1,N,5,0.0190097237319065,3.7528588362016,36.3243595048996,9203.08314911939
202,"Salmonella Typhimurium_15_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,15,Vacuum Beef Striploins,1,N,5,0.0256987856401567,3.74616977429334,60.8685687935877,5492.09727594766
203,"Spoilage_15_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,15,C02 Beef Striploins,1,N,7,0.0066553453810129,5.80499249065012,111.284234468239,6865.87123436597
204,"Escherichia coli_15_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,15,C02 Beef Striploins,1,N,7,0.0022969776093759,5.80316668793498,36.2666102451464,4292.52523354154
205,"Salmonella Typhimurium_15_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,15,C02 Beef Striploins,1,N,7,0.0035927085685116,5.81441598853474,50.3570946982332,2341.42044172263
206,"Spoilage_20_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,20,Vacuum Beef Striploins,1,N,6,0.0,1.80778032036613,162.273765929338,13025.8806127997
207,"Escherichia coli_20_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,20,Vacuum Beef Striploins,1,N,6,0.0,1.80778032036613,101.057589347325,14849.1490651122
208,"Salmonella Typhimurium_20_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,20,Vacuum Beef Striploins,1,N,6,0.0,1.80778032036613,73.7941946735381,10986.1184627392
209,"Spoilage_20_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,20,C02 Beef Striploins,1,N,6,0.0014787726187268,1.80726996592828,193.825529996315,5140.25397163524
210,"Escherichia coli_20_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,20,C02 Beef Striploins,1,N,6,0.0010491292227454,1.80766963420361,100.314986290562,9485.78113866936
211,"Salmonella Typhimurium_20_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,20,C02 Beef Striploins,1,N,6,0.000849295085079582,1.80726996592828,73.8450785377748,5635.05106173376
212,"Spoilage_30_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,30,Vacuum Beef Striploins,1,N,6,-0.000123152709359586,1.19573891625616,124.976410063433,9928.10596325673
213,"Escherichia coli_30_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,30,Vacuum Beef Striploins,1,N,6,0.000541871921182158,1.19571428571429,81.961530750832,10903.8912508464
214,"Salmonella Typhimurium_30_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,30,Vacuum Beef Striploins,1,N,6,0.0016256157635467,1.19652709359606,41.2128458403547,6021.70065959103
215,"Spoilage_30_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Spoilage,30,C02 Beef Striploins,1,N,7,0.003248259860789,1.40324825986079,90.0203947417563,5569.36461052581
216,"Escherichia coli_30_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Escherichia coli,30,C02 Beef Striploins,1,N,7,0.003248259860789,1.40324825986079,36.371527350261,8212.8052083955
217,"Salmonella Typhimurium_30_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",Salmonella Typhimurium,30,C02 Beef Striploins,1,N,7,0.003248259860789,1.40324825986079,53.7536328644836,6584.35820446032
218,"Serratia marcescens_6_Pasteurised Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,6,Pasteurised Skim Milk,1,N,6,25.3953805893732,12410.4221185573,0.978836777223656,463.607103189648
219,"Serratia marcescens_6_UHT Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,6,UHT Skim Milk,1,N,7,25.3953805893732,13608.7837069064,0.978836777223656,407.766695936561
220,"Serratia marcescens_10_Pasteurised Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,10,Pasteurised Skim Milk,1,N,4,25.3953805893732,4052.06508135169,0.978836777223656,1637.73508197443
221,"Serratia marcescens_10_UHT Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,10,UHT Skim Milk,1,N,4,0.0,4123.33598816703,0.989361802994066,1079.18048215139
222,"Serratia marcescens_15_Pasteurised Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,15,Pasteurised Skim Milk,1,N,4,527.841620207076,2835.40789623393,28.131737734355,3282.15889479336
